2026-05-24 19:46:03 | ALERT: Suspicious Traffic | Source IP: 151.101.38.172 | Destination Port: 1205
2026-05-24 21:27:13 | ALERT: Suspicious Traffic | Source IP: 142.251.157.119 | Destination Port: 58046
2026-05-24 21:27:15 | ALERT: Suspicious Traffic | Source IP: 23.202.229.22 | Destination Port: 49458
2026-05-24 21:27:16 | ALERT: Suspicious Traffic | Source IP: 150.171.110.85 | Destination Port: 12290
2026-05-24 21:27:18 | ALERT: Suspicious Traffic | Source IP: 172.188.155.25 | Destination Port: 1343
2026-05-24 21:27:19 | ALERT: Suspicious Traffic | Source IP: 40.126.17.133 | Destination Port: 1344
2026-05-24 21:27:20 | ALERT: Suspicious Traffic | Source IP: 142.250.77.110 | Destination Port: 62092
2026-05-24 21:27:21 | ALERT: Suspicious Traffic | Source IP: 150.171.27.11 | Destination Port: 7741
2026-05-24 21:27:22 | ALERT: Suspicious Traffic | Source IP: 23.202.229.23 | Destination Port: 9111
2026-05-24 21:27:23 | ALERT: Suspicious Traffic | Source IP: 40.104.134.98 | Destination Port: 7926
2026-05-24 21:27:32 | ALERT: Suspicious Traffic | Source IP: 142.250.183.174 | Destination Port: 64971
2026-05-24 21:27:48 | ALERT: Suspicious Traffic | Source IP: 150.171.110.83 | Destination Port: 4206
2026-05-24 21:27:49 | ALERT: Suspicious Traffic | Source IP: 52.98.86.162 | Destination Port: 3054
2026-05-24 21:28:04 | ALERT: Suspicious Traffic | Source IP: 40.104.207.82 | Destination Port: 3057
2026-05-24 21:28:05 | ALERT: Suspicious Traffic | Source IP: 20.50.80.214 | Destination Port: 3059
2026-05-24 21:28:07 | ALERT: Suspicious Traffic | Source IP: 103.165.166.8 | Destination Port: 3061
2026-05-24 21:28:08 | ALERT: Suspicious Traffic | Source IP: 104.114.67.71 | Destination Port: 1341
2026-05-24 21:28:09 | ALERT: Suspicious Traffic | Source IP: 103.165.166.40 | Destination Port: 64532
2026-05-24 21:28:11 | ALERT: Suspicious Traffic | Source IP: 103.165.166.26 | Destination Port: 11268
2026-05-24 21:28:18 | ALERT: Suspicious Traffic | Source IP: 172.64.148.235 | Destination Port: 7076
2026-05-24 21:28:32 | ALERT: Suspicious Traffic | Source IP: 151.101.192.223 | Destination Port: 11545
2026-05-24 21:28:33 | ALERT: Suspicious Traffic | Source IP: 104.46.162.225 | Destination Port: 11547
2026-05-24 21:28:34 | ALERT: Suspicious Traffic | Source IP: 167.82.60.223 | Destination Port: 11548
2026-05-24 21:28:46 | ALERT: Suspicious Traffic | Source IP: 91.108.56.126 | Destination Port: 6357
2026-05-24 21:29:09 | ALERT: Suspicious Traffic | Source IP: 35.190.80.1 | Destination Port: 64436
2026-05-24 21:30:46 | ALERT: Suspicious Traffic | Source IP: 192.168.1.5 | Destination Port: 443
2026-05-24 21:30:47 | ALERT: Suspicious Traffic | Source IP: 149.154.166.110 | Destination Port: 8530
2026-05-24 21:30:50 | ALERT: Suspicious Traffic | Source IP: 142.251.157.119 | Destination Port: 49898
2026-05-24 21:30:51 | ALERT: Suspicious Traffic | Source IP: 13.107.137.11 | Destination Port: 8533
2026-05-24 21:30:52 | ALERT: Suspicious Traffic | Source IP: 52.105.231.39 | Destination Port: 8534
2026-05-24 21:30:54 | ALERT: Suspicious Traffic | Source IP: 20.189.173.13 | Destination Port: 8535
2026-05-24 21:30:55 | ALERT: Suspicious Traffic | Source IP: 172.64.155.209 | Destination Port: 54183
2026-05-24 21:30:56 | ALERT: Suspicious Traffic | Source IP: 44.196.240.47 | Destination Port: 6156
2026-05-24 21:30:57 | ALERT: Suspicious Traffic | Source IP: 142.250.207.78 | Destination Port: 62138
2026-05-24 21:30:59 | ALERT: Suspicious Traffic | Source IP: 142.251.222.161 | Destination Port: 56534
2026-05-24 21:31:00 | ALERT: Suspicious Traffic | Source IP: 108.159.80.55 | Destination Port: 4803
2026-05-24 21:31:01 | ALERT: Suspicious Traffic | Source IP: 142.250.67.42 | Destination Port: 49873
2026-05-24 21:31:02 | ALERT: Suspicious Traffic | Source IP: 150.171.22.12 | Destination Port: 6210
2026-05-24 21:31:03 | ALERT: Suspicious Traffic | Source IP: 142.251.43.46 | Destination Port: 49754
2026-05-24 21:31:05 | ALERT: Suspicious Traffic | Source IP: 142.251.220.106 | Destination Port: 57462
2026-05-24 21:31:06 | ALERT: Suspicious Traffic | Source IP: 142.251.222.163 | Destination Port: 52455
2026-05-24 21:31:08 | ALERT: Suspicious Traffic | Source IP: 57.144.55.32 | Destination Port: 7892
2026-05-24 21:31:09 | ALERT: Suspicious Traffic | Source IP: 142.251.222.130 | Destination Port: 58557
2026-05-24 21:31:10 | ALERT: Suspicious Traffic | Source IP: 91.108.56.126 | Destination Port: 6357
2026-05-24 21:31:12 | ALERT: Suspicious Traffic | Source IP: 142.250.183.174 | Destination Port: 56568
2026-05-24 21:31:13 | ALERT: Suspicious Traffic | Source IP: 216.239.34.223 | Destination Port: 53115
2026-05-24 21:31:14 | ALERT: Suspicious Traffic | Source IP: 103.171.225.143 | Destination Port: 58770
2026-05-24 21:31:16 | ALERT: Suspicious Traffic | Source IP: 23.202.229.22 | Destination Port: 56054
2026-05-24 21:31:17 | ALERT: Suspicious Traffic | Source IP: 103.165.166.48 | Destination Port: 6858
2026-05-24 21:31:18 | ALERT: Suspicious Traffic | Source IP: 40.104.134.146 | Destination Port: 6859
2026-05-24 21:31:19 | ALERT: Suspicious Traffic | Source IP: 13.107.4.254 | Destination Port: 1346
2026-05-24 21:31:21 | ALERT: Suspicious Traffic | Source IP: 52.123.128.254 | Destination Port: 11552
2026-05-24 21:31:22 | ALERT: Suspicious Traffic | Source IP: 150.171.22.254 | Destination Port: 14259
2026-05-24 21:31:24 | ALERT: Suspicious Traffic | Source IP: 204.79.197.222 | Destination Port: 3524
2026-05-24 21:31:25 | ALERT: Suspicious Traffic | Source IP: 57.144.213.32 | Destination Port: 11007
2026-05-24 21:31:26 | ALERT: Suspicious Traffic | Source IP: 142.251.221.110 | Destination Port: 3648
2026-05-24 21:31:27 | ALERT: Suspicious Traffic | Source IP: 13.107.5.93 | Destination Port: 3651
2026-05-24 21:31:30 | ALERT: Suspicious Traffic | Source IP: 142.250.183.166 | Destination Port: 51235
2026-05-24 21:31:39 | ALERT: Suspicious Traffic | Source IP: 74.125.200.132 | Destination Port: 52483
2026-05-24 21:31:40 | ALERT: Suspicious Traffic | Source IP: 142.250.67.33 | Destination Port: 9353
2026-05-24 21:31:42 | ALERT: Suspicious Traffic | Source IP: 104.18.37.228 | Destination Port: 11535
2026-05-24 21:31:43 | ALERT: Suspicious Traffic | Source IP: 150.171.110.84 | Destination Port: 5514
2026-05-24 21:31:44 | ALERT: Suspicious Traffic | Source IP: 104.18.32.47 | Destination Port: 2368
2026-05-24 21:35:24 | ALERT: Suspicious Traffic | Source IP: 52.105.231.39 | Destination Port: 9620
2026-05-24 21:35:26 | ALERT: Suspicious Traffic | Source IP: 149.154.166.110 | Destination Port: 7571
2026-05-24 21:35:27 | ALERT: Suspicious Traffic | Source IP: 192.168.1.5 | Destination Port: 443
2026-05-24 21:35:28 | ALERT: Suspicious Traffic | Source IP: 13.107.137.11 | Destination Port: 9619
2026-05-24 21:35:34 | ALERT: Suspicious Traffic | Source IP: 20.189.173.13 | Destination Port: 7575
2026-05-24 21:35:35 | ALERT: Suspicious Traffic | Source IP: 23.202.229.23 | Destination Port: 56845
2026-05-24 21:35:37 | ALERT: Suspicious Traffic | Source IP: 150.171.110.83 | Destination Port: 11848
2026-05-24 21:35:38 | ALERT: Suspicious Traffic | Source IP: 172.188.155.25 | Destination Port: 3801
2026-05-24 21:35:40 | ALERT: Suspicious Traffic | Source IP: 20.190.145.142 | Destination Port: 3802
2026-05-24 21:35:41 | ALERT: Suspicious Traffic | Source IP: 142.250.77.110 | Destination Port: 60536
2026-05-24 21:35:42 | ALERT: Suspicious Traffic | Source IP: 57.144.55.32 | Destination Port: 13133
2026-05-24 21:35:44 | ALERT: Suspicious Traffic | Source IP: 150.171.28.11 | Destination Port: 11071
2026-05-24 21:35:46 | ALERT: Suspicious Traffic | Source IP: 150.171.74.13 | Destination Port: 5999
2026-05-24 21:35:47 | ALERT: Suspicious Traffic | Source IP: 20.190.174.41 | Destination Port: 8971
2026-05-24 21:35:48 | ALERT: Suspicious Traffic | Source IP: 172.64.155.209 | Destination Port: 54183
2026-05-24 21:42:44 | ALERT | IP: 192.168.1.5 | Port: 443 | Threat: HIGH | Unknown, Unknown, Unknown
2026-05-24 21:42:46 | ALERT | IP: 13.107.137.11 | Port: 2257 | Threat: MEDIUM | United States, Redmond, Microsoft Corporation
2026-05-24 21:42:47 | ALERT | IP: 52.105.231.39 | Port: 2258 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-24 21:42:48 | ALERT | IP: 149.154.166.110 | Port: 2263 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-24 21:43:13 | ALERT | IP: 142.251.155.119 | Port: 53780 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-24 21:43:15 | ALERT | IP: 23.202.229.22 | Port: 56393 | Threat: MEDIUM | India, Chennai, Akamai International, BV
2026-05-24 21:43:17 | ALERT | IP: 150.171.110.84 | Port: 2734 | Threat: MEDIUM | United States, Los Angeles, Microsoft Corporation
2026-05-24 21:43:18 | ALERT | IP: 40.126.17.133 | Port: 10708 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-24 21:43:20 | ALERT | IP: 172.188.155.25 | Port: 10707 | Threat: MEDIUM | Singapore, Singapore, Microsoft
2026-05-24 21:43:22 | ALERT | IP: 142.250.77.110 | Port: 62230 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-24 21:43:24 | ALERT | IP: 150.171.27.11 | Port: 10433 | Threat: MEDIUM | Canada, Toronto, Microsoft Corporation
2026-05-24 21:43:26 | ALERT | IP: 104.18.32.47 | Port: 52289 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-24 21:43:28 | ALERT | IP: 20.190.174.42 | Port: 10756 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-24 21:43:29 | ALERT | IP: 150.171.74.13 | Port: 8084 | Threat: MEDIUM | Canada, Toronto, Microsoft Corporation
2026-05-24 21:43:39 | ALERT | IP: 40.104.146.210 | Port: 60416 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-24 21:43:40 | ALERT | IP: 23.202.229.23 | Port: 64241 | Threat: MEDIUM | India, Chennai, Akamai International, BV
2026-05-24 21:43:42 | ALERT | IP: 150.171.28.11 | Port: 7963 | Threat: MEDIUM | Canada, Toronto, Microsoft Corporation
2026-05-24 21:50:25 | ALERT | IP: 192.168.1.5 | Port: 443 | Threat: HIGH | Unknown, Unknown, Unknown
2026-05-24 21:50:27 | ALERT | IP: 13.107.137.11 | Port: 14496 | Threat: MEDIUM | United States, Redmond, Microsoft Corporation
2026-05-24 21:50:28 | ALERT | IP: 52.105.231.39 | Port: 14497 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-24 21:50:30 | ALERT | IP: 149.154.166.110 | Port: 14501 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-24 21:50:33 | ALERT | IP: 20.189.173.4 | Port: 14508 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-24 21:50:35 | ALERT | IP: 142.251.154.119 | Port: 56472 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-24 21:50:37 | ALERT | IP: 23.202.229.22 | Port: 53480 | Threat: MEDIUM | India, Chennai, Akamai International, BV
2026-05-24 21:50:39 | ALERT | IP: 150.171.110.82 | Port: 2270 | Threat: MEDIUM | United States, Los Angeles, Microsoft Corporation
2026-05-24 21:50:41 | ALERT | IP: 172.188.155.25 | Port: 12403 | Threat: MEDIUM | Singapore, Singapore, Microsoft
2026-05-24 21:50:43 | ALERT | IP: 20.190.145.142 | Port: 12404 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-24 21:50:46 | ALERT | IP: 142.250.77.110 | Port: 62551 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-24 21:50:48 | ALERT | IP: 150.171.28.11 | Port: 9283 | Threat: MEDIUM | Canada, Toronto, Microsoft Corporation
2026-05-24 21:50:50 | ALERT | IP: 20.190.174.42 | Port: 3811 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-24 21:50:52 | ALERT | IP: 150.171.74.13 | Port: 6407 | Threat: MEDIUM | Canada, Toronto, Microsoft Corporation
2026-05-24 21:50:54 | ALERT | IP: 104.18.32.47 | Port: 52289 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-24 21:50:56 | ALERT | IP: 40.104.122.194 | Port: 60673 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-24 21:56:37 | ALERT | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Attack: Suspicious | Unknown, Unknown, Unknown
2026-05-24 21:56:39 | ALERT | IP: 13.107.137.11 | Port: 13266 | Threat: MEDIUM | Attack: Suspicious | United States, Redmond, Microsoft Corporation
2026-05-24 21:56:41 | ALERT | IP: 52.105.231.39 | Port: 13267 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft Corporation
2026-05-24 21:56:42 | ALERT | IP: 149.154.166.110 | Port: 13271 | Threat: MEDIUM | Attack: Suspicious | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-24 21:56:45 | ALERT | IP: 142.251.156.119 | Port: 56123 | Threat: MEDIUM | Attack: Suspicious | United States, Mountain View, Google LLC
2026-05-24 21:56:47 | ALERT | IP: 23.202.229.22 | Port: 60082 | Threat: MEDIUM | Attack: Suspicious | India, Chennai, Akamai International, BV
2026-05-24 21:56:49 | ALERT | IP: 150.171.110.84 | Port: 7189 | Threat: MEDIUM | Attack: Suspicious | United States, Los Angeles, Microsoft Corporation
2026-05-24 21:56:51 | ALERT | IP: 172.188.155.25 | Port: 7045 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft
2026-05-24 21:56:53 | ALERT | IP: 20.190.146.39 | Port: 7046 | Threat: MEDIUM | Attack: Suspicious | India, Pune, Microsoft Corporation
2026-05-24 21:56:55 | ALERT | IP: 142.250.77.110 | Port: 61405 | Threat: MEDIUM | Attack: Suspicious | United States, Mountain View, Google LLC
2026-05-24 21:56:58 | ALERT | IP: 150.171.28.11 | Port: 10322 | Threat: MEDIUM | Attack: Suspicious | Canada, Toronto, Microsoft Corporation
2026-05-24 21:57:00 | ALERT | IP: 20.190.174.41 | Port: 5657 | Threat: MEDIUM | Attack: Suspicious | India, Chennai, Microsoft Corporation
2026-05-24 21:57:02 | ALERT | IP: 150.171.73.13 | Port: 7283 | Threat: MEDIUM | Attack: Suspicious | Canada, Toronto, Microsoft Corporation
2026-05-24 21:57:04 | ALERT | IP: 20.189.173.4 | Port: 7285 | Threat: MEDIUM | Attack: Suspicious | United States, San Francisco, Microsoft Corporation
2026-05-24 21:57:06 | ALERT | IP: 104.18.32.47 | Port: 59782 | Threat: MEDIUM | Attack: Suspicious | Canada, Toronto, Cloudflare, Inc.
2026-05-24 21:57:09 | ALERT | IP: 40.104.135.162 | Port: 56781 | Threat: MEDIUM | Attack: Suspicious | India, Chennai, Microsoft Corporation
2026-05-24 21:57:11 | ALERT | IP: 23.206.173.83 | Port: 57595 | Threat: MEDIUM | Attack: Suspicious | India, Mumbai, Akamai International B.V.
2026-05-24 21:57:13 | ALERT | IP: 150.171.27.11 | Port: 14820 | Threat: MEDIUM | Attack: Suspicious | Canada, Toronto, Microsoft Corporation
2026-05-25 14:34:19 | ALERT | IP: 23.61.113.62 | Port: 13331 | Threat: MEDIUM | Attack: Suspicious | India, Bengaluru, Akamai Technologies
2026-05-25 14:34:21 | ALERT | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Attack: Suspicious | Unknown, Unknown, Unknown
2026-05-25 14:34:24 | ALERT | IP: 18.161.246.7 | Port: 13335 | Threat: MEDIUM | Attack: Suspicious | United States, Seattle, Amazon.com, Inc.
2026-05-25 14:34:26 | ALERT | IP: 13.107.137.11 | Port: 13337 | Threat: MEDIUM | Attack: Suspicious | United States, Redmond, Microsoft Corporation
2026-05-25 14:34:30 | ALERT | IP: 172.188.155.25 | Port: 5775 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft
2026-05-25 14:34:33 | ALERT | IP: 20.189.173.9 | Port: 8675 | Threat: MEDIUM | Attack: Suspicious | United States, San Francisco, Microsoft Corporation
2026-05-25 14:34:39 | ALERT | IP: 52.105.231.39 | Port: 14781 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft Corporation
2026-05-25 14:35:02 | ALERT | IP: 150.171.110.85 | Port: 11707 | Threat: MEDIUM | Attack: Suspicious | United States, Los Angeles, Microsoft Corporation
2026-05-25 14:36:46 | ALERT | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Attack: Suspicious | Unknown, Unknown, Unknown
2026-05-25 14:36:51 | ALERT | IP: 13.107.137.11 | Port: 4459 | Threat: MEDIUM | Attack: Suspicious | United States, Redmond, Microsoft Corporation
2026-05-25 14:36:54 | ALERT | IP: 52.105.231.39 | Port: 4463 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft Corporation
2026-05-25 14:38:45 | ALERT | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Attack: Suspicious | Unknown, Unknown, Unknown
2026-05-25 14:38:53 | ALERT | IP: 52.182.143.208 | Port: 11940 | Threat: MEDIUM | Attack: Suspicious | United States, Des Moines, Microsoft Corporation
2026-05-25 14:39:01 | ALERT | IP: 13.107.137.11 | Port: 11244 | Threat: MEDIUM | Attack: Suspicious | United States, Redmond, Microsoft Corporation
2026-05-25 14:39:04 | ALERT | IP: 52.105.231.39 | Port: 11245 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft Corporation
2026-05-25 14:39:07 | ALERT | IP: 40.126.18.33 | Port: 9679 | Threat: MEDIUM | Attack: Suspicious | India, Pune, Microsoft Corporation
2026-05-25 14:39:10 | ALERT | IP: 149.154.166.110 | Port: 11944 | Threat: MEDIUM | Attack: Suspicious | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-25 14:39:14 | ALERT | IP: 172.188.155.25 | Port: 2968 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft
2026-05-25 14:42:04 | ALERT | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Attack: Suspicious | Unknown, Unknown, Unknown
2026-05-25 14:42:07 | ALERT | IP: 172.188.155.25 | Port: 7164 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft
2026-05-25 14:42:13 | ALERT | IP: 13.107.137.11 | Port: 3735 | Threat: MEDIUM | Attack: Suspicious | United States, Redmond, Microsoft Corporation
2026-05-25 14:42:20 | ALERT | IP: 52.105.231.39 | Port: 3739 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft Corporation
2026-05-25 14:42:28 | ALERT | IP: 149.154.166.110 | Port: 2327 | Threat: MEDIUM | Attack: Suspicious | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-25 14:42:31 | ALERT | IP: 52.182.143.208 | Port: 2330 | Threat: MEDIUM | Attack: Suspicious | United States, Des Moines, Microsoft Corporation
2026-05-25 14:42:34 | ALERT | IP: 20.189.173.9 | Port: 2334 | Threat: MEDIUM | Attack: Suspicious | United States, San Francisco, Microsoft Corporation
2026-05-25 14:42:38 | ALERT | IP: 91.108.56.126 | Port: 9114 | Threat: MEDIUM | Attack: Suspicious | The Netherlands, Amsterdam, Telegram Messenger Network
2026-05-25 14:42:41 | ALERT | IP: 91.108.23.100 | Port: 9117 | Threat: MEDIUM | Attack: Suspicious | Netherlands, Amsterdam, Telegram CDN Network
2026-05-25 14:45:09 | ALERT | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Attack: Suspicious | Unknown, Unknown, Unknown
2026-05-25 14:45:12 | ALERT | IP: 104.18.113.47 | Port: 7473 | Threat: MEDIUM | Attack: Suspicious | Canada, Toronto, Cloudflare, Inc.
2026-05-25 14:45:17 | ALERT | IP: 13.107.137.11 | Port: 11503 | Threat: MEDIUM | Attack: Suspicious | United States, Redmond, Microsoft Corporation
2026-05-25 14:45:20 | ALERT | IP: 52.105.231.39 | Port: 13500 | Threat: MEDIUM | Attack: Suspicious | Singapore, Singapore, Microsoft Corporation
2026-05-25 14:45:23 | ALERT | IP: 91.108.56.126 | Port: 9114 | Threat: MEDIUM | Attack: Suspicious | The Netherlands, Amsterdam, Telegram Messenger Network
2026-05-25 14:45:26 | ALERT | IP: 40.84.97.4 | Port: 9321 | Threat: MEDIUM | Attack: Suspicious | United States, Boydton, Microsoft Corporation
2026-05-25 14:45:35 | ALERT | IP: 149.154.166.110 | Port: 9733 | Threat: MEDIUM | Attack: Suspicious | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
